Security Code,Security Name,Security Group,Open,High,Low,LTP,No. of Shares Traded,Total Turnover (my image Lac),No. of Trades
532356,TRIVENI,A,358.95,358.95,328.00,335.40,122983,416.00,2995
506943,JBCHEPHARM,A,2865.40,3037.70,2851.95,2929.40,14043,415.00,2735
532281,HCLTECH,A,1285.00,1291.00,1265.60,1281.70,32324,413.00,2017
533162,HATHWAY,B,18.61,18.80,17.13,17.19,2351063,413.00,4059
542857,GREENPANEL,A,392.05,397.45,362.40,381.00,108083,411.00,4088
540902,AMBER,A,3030.15,3070.00,2875.10,2889.50,13730,408.00,2204
543635,PPLPHARMA,B,104.95,105.85,99.40,100.30,400877,406.00,4680
543278,KALYANKJIL,A,248.15,248.55,220.00,227.35,174089,405.00,4108
532143,SKMEGGPROD,B,450.25,479.90,439.40,439.40,89998,404.00,3061
524816,NATCOPHARM,A,810.25,833.00,805.00,824.00,49164,404.00,2468
500084,CESC,A,92.28,92.47,85.58,85.92,459527,403.00,2591
500336,SURYAROSNI,A,1065.25,1072.75,971.70,996.45,39916,402.00,3206
543232,CAMS,A,2639.15,2647.35,2497.60,2609.00,15401,401.00,2008
542760,SWSOLAR,T,391.00,406.00,369.10,370.85,105738,401.00,2588
540115,LTTS,A,4658.00,4695.10,4576.65,4650.85,8568,399.00,1035
540649,AVADHSUGAR,B,674.65,679.20,610.15,621.25,62014,399.00,3265
532922,EDELWEISS,A,57.01,58.20,52.57,53.54,713096,399.00,2435
531595,CGCL,A,813.55,816.80,771.35,789.95,50268,399.00,1085
526586,WIMPLAST,X,729.00,744.40,661.05,698.10,55832,397.00,715
534748,STEELXIND,B,11.12,12.10,9.95,10.13,3555987,396.00,5287
523319,BALMLAWRIE,B,173.65,173.65,156.75,158.05,240701,393.00,4290
532689,PVRINOX,A,1784.10,1809.55,1755.00,1768.00,22072,393.00,2063
532475,APTECHT,B,308.90,311.35,276.75,291.95,133133,393.00,3825
539309,RAMASTEEL,B,39.26,39.89,35.90,36.61,1047212,392.00,4130
500493,BHARATFORG,A,1121.40,1121.40,1071.35,1075.15,35909,390.00,1740
509488,GRAPHITE,A,508.45,512.55,476.85,481.85,79705,390.00,2856
505200,EICHERMOT,A,3400.00,3412.85,3320.25,3341.60,11593,389.00,1544
532528,DATAMATICS,B,592.00,592.00,539.35,553.95,69420,389.00,3364
543384,NYKAA,A,147.05,148.10,144.40,145.65,267157,389.00,4106
539302,POWERMECH,A,4660.10,4675.00,4247.85,4322.30,8790,387.00,2360
539551,NH,A,1030.05,1048.00,1014.35,1041.50,37462,387.00,2731
532430,BFUTILITIE,B,729.95,730.00,692.45,692.45,55480,386.00,1272
542651,KPITTECH,A,1171.05,1191.00,1131.10,1144.80,33266,384.00,2105
543419,SHRIRAMPPS,B,91.61,91.61,81.43,82.59,453450,383.00,3383
543919,MKPL,B,800.00,800.00,775.00,782.00,48740,383.00,490
543498,MSUMI,A,67.50,67.50,62.91,63.82,596468,382.00,4895
532435,SANINFRA,B,82.50,84.42,80.00,83.18,461448,380.00,682
533655,TRITURBINE,A,415.95,417.25,390.00,402.40,94115,379.00,2485
500114,TITAN,A,3210.50,3220.00,3177.85,3186.15,11802,377.00,1315
539436,COFFEEDAY,A,45.23,46.95,42.30,42.80,841501,376.00,5667
500770,TATACHEM,A,1085.00,1090.60,1042.90,1046.95,35416,375.00,2196
533168,ROSSELLIND,B,517.00,549.85,472.00,481.55,72782,374.00,3268
532497,RADICO,A,1239.00,1245.75,1203.05,1212.05,30715,373.00,3260
524051,POLYPLEX,A,1211.85,1217.00,1162.05,1172.10,31520,372.00,3398
531357,MERCURYEV,XT,41.79,41.79,41.79,41.79,888953,371.00,414
543720,KFINTECH,B,479.05,484.70,425.65,458.65,80789,371.00,4045
500620,GESHIP,A,837.75,864.15,782.95,805.90,45078,370.00,2145
505509,RESPONIND,B,329.80,333.75,306.75,312.85,116320,369.00,2942
524208,AARTIIND,A,517.05,519.35,496.70,498.00,72586,367.00,2575
532924,KOLTEPATIL,B,485.05,492.60,444.00,452.50,79662,367.00,2875
539268,SYNGENE,A,840.00,858.35,828.00,833.60,43450,366.00,1990
542597,MSTC,A,425.70,435.00,405.00,406.50,87258,366.00,3026
517354,HAVELLS,A,1455.00,1455.00,1411.00,1416.15,25713,366.00,2838
506590,PCBL,A,173.85,174.40,158.60,161.25,222486,364.00,4117
543897,SANCODE,M,118.51,118.51,108.00,118.51,312000,364.00,82
500214,IONEXCHANG,A,562.80,574.00,528.00,534.95,66344,363.00,4419
523642,PIIND,A,3651.15,3711.30,3588.00,3612.95,9909,360.00,1644
517380,IGARASHI,B,662.75,662.75,594.95,598.95,58306,357.00,2231
500182,HEROMOTOCO,A,3065.05,3065.10,3010.55,3015.15,11698,356.00,1460
532259,APARINDS,A,5064.40,5064.40,4610.00,4900.00,7340,356.00,1422
543227,HAPPSTMNDS,A,963.00,967.85,925.75,932.30,37622,356.00,3347
532790,TANLA,A,1030.00,1042.80,983.15,986.85,35185,354.00,1550
532187,INDUSINDBK,A,1450.00,1453.10,1425.20,1434.30,24683,354.00,1744
500135,EPL,A,209.55,209.60,197.40,198.80,174578,353.00,2656
500339,RAIN,A,182.55,183.05,167.30,167.85,203275,351.00,3219
532809,FSL,A,172.70,172.85,154.00,157.80,218435,351.00,3215
517300,GIPCL,B,144.05,145.00,126.40,127.10,262202,350.00,2596
532467,HAZOOR,X,147.90,150.25,135.95,143.50,244100,348.00,1623
502219,BORORENEW,A,438.25,440.55,429.65,432.20,79881,346.00,4264
541019,HGINFRA,A,990.00,1005.30,921.75,941.75,36245,346.00,2673
534618,WAAREERTL,B,1275.05,1298.20,1167.00,1234.10,27724,344.00,2306
543387,SJS,B,722.55,729.15,674.40,699.45,49633,344.00,3577
543931,VEEFIN,M,262.10,263.00,250.40,250.40,136000,343.00,84
500117,DCW,A,54.60,54.60,49.25,49.72,669732,343.00,3174
543974,VPRPL,B,168.24,169.20,152.00,153.03,217621,342.00,3280
506685,ULTRAMAR,X,429.80,429.95,398.00,402.15,84223,341.00,1078
516030,PAKKA,B,210.50,216.00,180.10,192.60,173140,341.00,5000
524280,KOPRAN,B,231.35,235.40,208.60,214.80,156606,341.00,3810
507789,JAGSNPHARM,B,419.15,475.00,413.65,437.30,74789,340.00,3382
500101,ARVIND,A,171.25,173.20,155.00,158.65,208876,340.00,4351
538562,SKIPPER,B,229.85,229.85,187.20,215.00,161899,340.00,3264
543425,MAPMYINDIA,A,1745.05,1757.95,1620.00,1640.00,20279,337.00,2754
523445,RIIL,A,1008.30,1010.55,962.00,965.70,34483,337.00,2013
526612,BLUEDART,A,6483.05,6727.60,6260.00,6615.50,5123,336.00,1548
500027,ATUL,A,7553.65,7566.00,7217.10,7333.00,4556,336.00,1118
533286,MOIL,A,237.35,240.65,219.55,221.65,148458,336.00,3999
533155,JUBLFOOD,A,548.95,548.95,526.50,527.80,62631,335.00,1972
543349,AMIORG,A,1338.60,1349.00,1256.95,1279.90,25975,335.00,2462
532432,UNITDSPR,A,1068.90,1069.10,1030.70,1038.45,31974,334.00,2739
522101,KLBRENG-B,XT,172.95,173.95,159.20,167.30,198089,333.00,602
508869,APOLLOHOSP,A,5110.00,5127.05,4966.00,4972.00,6622,333.00,1124
541402,AFFORDABLE,M,673.00,698.00,643.40,643.40,50800,332.00,122
540173,PNBHOUSING,A,675.00,679.90,647.25,667.20,49929,330.00,2694
500264,MAFATIND,X,155.00,155.00,143.55,143.55,226313,328.00,1237
532411,VISESHINFO,B,0.64,0.66,0.55,0.55,54418871,327.00,4110
504112,NELCO,A,847.05,853.35,791.90,798.00,40248,325.00,2816
504918,SANDUMA,A,1594.90,1594.90,1470.65,1482.35,21650,324.00,2419
532720,M&MFIN,A,304.00,304.50,290.60,293.00,109651,324.00,2089
543933,CYIENTDLM,B,713.25,713.70,655.00,672.00,47590,323.00,3975
543242,HEMIPROP,A,120.80,122.00,112.25,113.00,278717,322.00,2639
535755,ABFRL,A,235.00,235.00,222.05,223.50,142050,321.00,2395
532630,GOKEX,A,787.00,787.05,741.65,759.75,41861,319.00,3189
527001,ASHAPURMIN,B,286.05,298.95,256.75,265.85,116358,319.00,4262
532221,SONATSOFTW,A,1130.05,1135.00,1072.05,1095.60,28829,317.00,2231
532783,DAAWAT,A,174.35,174.95,148.70,161.95,192682,316.00,3267
539992,LLOYDSTEEL,T,43.00,43.80,40.30,40.62,753579,316.00,3257
522134,ARTSONEN,XT,156.20,156.20,141.40,146.75,210216,313.00,1398
513269,MANINDS,B,179.15,179.15,160.05,161.20,189441,313.00,3137
500265,MAHSEAMLES,A,586.45,593.20,554.00,557.85,55073,312.00,2731
532605,JBMA,T,1432.00,1503.00,1430.00,1470.00,21380,312.00,2027
590108,PSUBNKBEES,B,54.15,54.58,52.49,52.60,587004,312.00,2700
531426,TNPL,A,272.45,276.05,254.60,256.30,117991,309.00,2538
523539,PRECWIRE,B,115.20,115.80,104.10,106.20,284384,309.00,3212
500645,DEEPAKFERT,A,662.60,664.80,622.20,626.00,48236,306.00,2126
512237,JAICORPLTD,A,231.40,231.80,206.00,207.20,141709,305.00,2222
524370,BODALCHEM,B,89.90,90.24,80.60,81.44,363185,305.00,3593
540133,ICICIPRULI,A,579.00,580.00,552.00,555.55,54366,305.00,2093
539083,INOXWIND,A,210.00,210.00,188.50,193.10,154641,304.00,6833
543290,PGINVIT,IF,107.91,108.57,103.60,106.67,285301,304.00,6096
532300,WOCKPHARMA,A,254.20,258.25,239.00,239.85,124460,304.00,3173
512455,LLOYDSME,A,584.00,594.40,558.50,567.00,52885,304.00,1913
500087,CIPLA,A,1244.10,1259.85,1235.70,1235.70,24433,304.00,1188
500031,BAJAJELEC,A,1170.55,1182.00,994.00,1132.60,27432,302.00,2779
500219,JISLJALEQS,A,65.53,65.60,57.07,59.16,500466,302.00,7098
532768,FIEMIND,A,2001.00,2009.10,1814.10,1825.00,16042,302.00,2406
540376,DMART,A,3824.50,3845.00,3744.10,3748.35,7978,301.00,1233
500093,CGPOWER,A,454.25,454.25,434.90,435.50,68378,301.00,1793
532313,MAHLIFE,A,580.10,590.25,562.05,567.10,52347,300.00,2759
543276,CRAFTSMAN,A,4993.85,5021.80,4621.95,4693.00,6308,300.00,1708
543714,LANDMARK,B,787.50,792.80,735.15,759.00,39580,297.00,2874
523025,SAFARIND,A,3688.00,3729.00,3454.20,3514.90,8274,296.00,1344
526987,URJAGLOBA,B,10.36,10.45,9.75,9.87,2971035,296.00,5047
505729,SINGER,X,99.70,102.40,94.75,94.75,306457,296.00,1581
500052,BEPL,B,94.83,95.35,90.00,90.26,323121,295.00,4406
500830,COLPAL,A,2022.00,2022.00,1980.60,1987.45,14826,295.00,1049
540797,SHALBY,B,258.00,258.65,235.00,236.85,121436,295.00,2609
543597,VOEPL,M,257.50,257.50,231.55,235.15,122000,293.00,106
517569,KEI,A,2593.00,2641.00,2503.55,2570.40,11379,293.00,1766
540691,ABCAPITAL,A,192.25,192.25,180.25,180.60,156879,290.00,2473
543787,ROBU,M,332.00,337.00,315.60,315.60,90000,289.00,70
532872,SPARC,A,251.55,255.15,237.30,240.05,119052,288.00,2488
500188,HINDZINC,A,321.00,321.85,314.80,316.00,91130,288.00,3884
533269,WABAG,A,485.05,486.80,456.00,467.00,61425,286.00,3763
543547,DDEVPLASTIK,X,223.80,223.80,208.50,209.75,133914,286.00,3007
533160,DBREALTY,A,160.85,161.90,144.55,145.00,189660,285.00,2864
532814,INDIANB,A,399.00,401.20,380.35,383.95,73185,284.00,1655
500039,BANCOINDIA,B,479.30,482.35,438.65,443.80,62195,284.00,3368
500298,NATPEROX,X,1979.90,2019.00,1781.00,1795.65,15545,284.00,1446
505872,WPIL,B,3044.65,3045.80,2826.35,2830.85,9877,284.00,1219
530643,ECORECO,XT,216.90,216.90,196.30,212.00,133565,283.00,1514
890157,AIRTELPP,A,500.25,501.30,492.90,500.20,56991,283.00,595
543280,NAZARA,A,888.00,889.70,813.25,823.70,33292,280.00,2299
531633,LINCOPH,B,530.15,540.10,491.00,499.90,55341,280.00,2215
500877,APOLLOTYRE,A,385.95,387.00,377.95,381.80,73393,280.00,1363
500164,GODREJIND,A,573.95,575.65,544.00,553.20,49837,279.00,2590
504028,GEE,X,83.33,88.00,83.00,87.85,325777,279.00,681
533333,FCL,A,341.85,346.00,295.05,312.35,87766,279.00,3204
530999,BALAMINES,A,2279.95,2317.00,2210.00,2211.00,12411,278.00,2464
532343,TVSMOTOR,A,1495.40,1499.00,1462.35,1469.00,18857,278.00,2134
500108,MTNL,A,26.07,26.29,23.71,23.87,1136728,277.00,2655
515043,SAINTGOBAIN,X,122.15,124.55,112.00,114.50,234867,275.00,1620
533339,ZENTEC,T,810.85,821.00,770.30,779.00,35028,275.00,1878
538730,PDSL,B,437.25,451.30,401.00,410.00,65116,275.00,2538
543243,EQUITASBNK,A,87.11,88.18,83.62,84.15,323450,275.00,1798
543334,NUVOCO,A,380.95,385.05,361.40,365.60,74269,274.00,2889
526951,STYLAMIND,A,1869.95,1869.95,1638.00,1750.45,15592,274.00,2406
526773,PRESSURS,XT,7.25,7.26,7.22,7.26,3742776,271.00,1749
503811,SIYSIL,B,605.05,607.55,561.55,570.00,47010,271.00,2154
543923,IKIO,B,378.95,379.00,360.15,361.60,73698,269.00,5973
532794,ZEEMEDIA,B,13.20,13.43,11.90,12.08,2166799,268.00,2840
533248,GPPL,A,140.05,140.05,124.60,125.50,206459,267.00,2561
535602,SHARDA,B,1070.05,1082.90,974.10,995.00,26273,266.00,2263
521016,ICIL,A,246.05,247.05,225.00,235.65,112021,264.00,2475
500495,ESCORTS,A,3204.90,3204.90,3085.00,3108.20,8369,261.00,788
534091,MCX,A,1785.05,1809.80,1717.00,1727.05,14785,261.00,1852
532977,BAJAJ-AUTO,A,4839.00,4860.00,4762.30,4820.00,5388,260.00,853
543782,SEALMATIC,M,535.00,583.95,480.00,501.00,50400,260.00,82
543273,KMEW,M,1678.65,1678.65,1517.05,1555.00,16375,259.00,117
543390,POLICYBZR,A,787.70,803.25,771.30,785.15,32851,258.00,2022
541179,ISEC,A,635.00,646.15,630.50,637.35,40513,258.00,1861
533344,PFS,B,30.33,31.40,27.05,27.77,893694,257.00,3433
543482,EUREKAFORBE,A,510.05,512.75,472.30,479.60,52349,257.00,1382
526650,TFCILTD,B,106.05,107.45,97.80,98.95,253595,257.00,2972
532508,JSL,A,525.00,526.90,484.40,508.45,50734,257.00,2217
500940,FINOLEXIND,A,241.40,243.55,224.05,229.50,110026,255.00,2544
507205,TI,B,211.20,214.55,196.40,199.40,125661,255.00,2870
590104,JUNIORBEES,B,494.30,497.26,482.27,483.34,52558,255.00,1857
515147,HALDYNGL,X,110.90,111.40,101.00,103.00,240841,254.00,1757
513250,JYOTISTRUC,T,11.70,11.90,10.80,11.13,2196440,252.00,1203
500012,ANDHRAPET,X,84.10,86.90,77.00,79.01,310226,252.00,1625
532514,IGL,A,478.30,481.90,457.20,459.00,53818,252.00,1274
532666,FCSSOFT,B,2.94,2.94,2.48,2.63,9487350,252.00,4272
531508,EVEREADY,A,412.30,413.95,376.95,391.85,63664,252.00,2531
500097,DALMIASUG,B,446.00,447.50,399.95,410.75,59604,251.00,3129
532628,3IINFOTECH,B,39.06,39.50,35.50,36.31,686760,250.00,6501
543490,GMRP&UI,B,37.32,37.43,33.27,33.27,737891,250.00,2529
539199,SGFIN,T,574.00,574.00,549.00,553.10,44933,249.00,526
517500,ROTO,B,385.10,385.95,349.25,355.60,68537,249.00,3302
533047,IMFA,B,403.60,404.00,365.00,374.05,64989,248.00,1554
533581,PGEL,B,1853.95,1853.95,1736.30,1792.00,13852,247.00,1419
543950,YATHARTH,B,379.60,380.00,351.90,355.30,68369,247.00,3324
500096,DABUR,A,569.85,572.85,561.60,565.30,43672,247.00,2403
500790,NESTLEIND,A,22100.10,22394.95,22010.15,22351.35,1115,247.00,394
500119,DHAMPURSUG,A,286.05,287.10,269.75,272.35,89074,245.00,2754
542772,360ONE,A,552.35,570.25,537.55,546.85,44452,245.00,2897
500043,BATAINDIA,A,1720.00,1720.85,1679.30,1694.05,14442,244.00,1561
506767,ALKYLAMINE,A,2496.10,2510.00,2406.30,2406.35,10011,244.00,2575
511676,GICHSGFIN,B,195.05,197.00,184.75,188.05,127833,244.00,3669
532636,IIFL,A,624.95,624.95,573.05,582.50,41718,244.00,3391
532180,DHANBANK,B,24.77,25.18,22.67,22.87,1031253,244.00,2054
540611,AUBANK,A,733.45,739.20,712.45,718.35,33755,243.00,1531
506852,PRIMO,A,63.00,63.00,58.00,58.69,403497,241.00,2539
500387,SHREECEM,A,25901.50,26195.20,25480.10,26195.20,927,240.00,432
532610,DWARKESH,A,97.30,97.34,91.11,92.56,256268,239.00,2405
532522,PETRONET,A,252.55,252.55,233.95,234.90,99515,239.00,3179
540767,NAM-INDIA,A,336.95,341.35,324.50,330.70,72012,239.00,4212
543663,FIVESTAR,B,727.65,728.00,681.50,688.55,33855,239.00,2079
532529,NDTV,A,222.05,227.45,215.05,217.05,108167,238.00,2265
531175,BLSINFOTE,X,2.34,2.65,2.30,2.62,9430473,238.00,9162
532684,EKC,B,127.75,128.05,117.30,118.00,197291,237.00,2937
500128,ELECTCAST,A,69.91,70.56,61.00,64.00,363060,237.00,1304
539876,CROMPTON,A,319.00,319.85,305.15,306.20,76129,237.00,1902
542752,AFFLE,A,1174.50,1174.50,1085.00,1101.85,21125,236.00,2250
500171,GHCL,A,635.45,652.30,613.60,630.45,37338,236.00,1889
532305,INDSWFTLAB,B,93.10,94.50,86.40,87.30,269240,236.00,719
500147,COCKERILL,X,2917.00,2970.00,2805.20,2829.00,8184,235.00,446
506395,COROMANDEL,A,1123.05,1138.90,1099.40,1124.85,21019,235.00,1673
511076,SATINDLTD,B,124.85,125.05,108.05,109.85,204502,234.00,3364
531209,NUCLEUS,B,1035.05,1053.85,966.00,980.35,23512,234.00,2172
522257,RAJOOENG,XT,72.96,72.96,71.02,72.96,323997,234.00,381
543220,MAXHEALTH,A,625.00,625.05,604.85,618.70,38218,234.00,2089
538635,SNOWMAN,B,55.30,57.01,50.74,51.04,438999,234.00,2679
538057,CPSEETF,A,52.95,53.15,50.75,50.84,454207,234.00,2293
513228,PENIND,B,111.05,113.55,100.90,103.75,217717,232.00,2886
543952,NIITMTS,B,396.05,402.40,363.10,392.85,60231,231.00,1656
543939,KAKA,M,196.05,196.05,171.50,183.40,124000,230.00,62
512267,MMWL,B,25.50,27.25,25.00,26.70,880670,230.00,843
538890,MKEXIM,X,121.00,121.95,107.00,108.40,207099,229.00,1681
535136,NIBE,XT,485.00,488.00,483.15,488.00,47430,229.00,169
543218,SBGLP,B,313.00,341.50,298.25,340.20,68466,229.00,1477
540719,SBILIFE,A,1350.05,1351.25,1331.35,1348.10,17136,229.00,1779
507828,ANSALHSG,X,8.34,8.45,7.19,8.00,2921873,228.00,1865
502420,ORIENTPPR,B,58.96,59.46,51.79,53.43,416128,228.00,1476
532210,CUB,A,136.25,136.65,129.95,130.50,172712,227.00,1631
503806,SRF,A,2440.20,2450.00,2365.05,2370.90,9454,226.00,1196
505255,GMM,A,1794.50,1802.40,1715.75,1722.20,12845,226.00,1120
513262,SSWL,B,273.40,289.75,244.75,253.00,84718,225.00,1681
530001,GUJALKALI,A,740.00,748.00,703.50,711.15,31394,225.00,2078
532424,GODREJCP,A,1049.65,1049.65,1006.00,1014.00,21883,224.00,1701
500163,GODFRYPHLP,A,2106.65,2119.70,2016.95,2048.30,10908,224.00,1644
500271,MFSL,A,967.90,967.90,914.15,928.20,23935,223.00,1154
541578,VARROC,A,436.00,436.00,405.00,412.60,53871,223.00,3158
542851,GENSOL,B,1880.10,1932.00,1789.80,1847.00,11957,223.00,1468
533033,ISGEC,A,792.55,800.25,750.05,753.00,28943,222.00,2516
590103,NIFTYBEES,B,230.00,230.00,219.38,220.31,100782,222.00,1542
500480,CUMMINSIND,A,1761.50,1774.35,1708.15,1711.50,12871,222.00,1082
502180,SHREDIGCEM,B,95.04,96.75,87.76,90.45,239718,220.00,2809
532888,ASIANTILES,B,64.61,65.55,58.10,60.63,357308,220.00,4005
539017,STARHFL,X,60.89,60.90,58.62,59.72,365785,219.00,448
540358,RMC,M,845.00,860.00,781.85,781.85,27500,219.00,55
540975,ASTERDM,A,336.00,342.45,329.75,337.45,64729,218.00,2250
531761,APOLLOPIPES,B,679.85,708.00,676.15,687.50,31381,217.00,1694
500870,CASTROLIND,A,154.70,155.00,145.95,147.20,145737,216.00,2397
539837,RPEL,B,528.00,538.00,485.00,491.05,42983,216.00,2108
517015,VINDHYATEL,B,2665.05,2679.10,2370.00,2390.00,8717,215.00,2061
500655,GRWRHITECH,B,1332.55,1380.15,1240.95,1255.20,16473,214.00,1702
533573,APLLTD,A,763.05,799.00,741.05,753.00,27807,214.00,2442
532742,PAUSHAKLTD,A,6628.95,6642.90,6480.00,6500.00,3261,213.00,864
540047,DBL,A,330.00,330.00,300.05,303.10,68934,213.00,1415
500730,NOCIL,A,251.95,252.90,236.30,239.20,88198,213.00,1757
515030,ASAHIINDIA,A,577.00,577.05,552.75,564.35,37865,213.00,1481
532493,ASTRAMICRO,A,428.00,429.00,393.80,395.35,52643,213.00,1707
506642,SADHNANIQ,B,93.63,94.30,85.00,85.70,245491,212.00,1401
538772,NIYOGIN,X,74.55,75.95,71.13,71.13,295555,212.00,855
543653,BIKAJI,B,522.00,525.80,468.40,496.90,42323,212.00,2587
532889,KPRMILL,A,787.90,796.00,714.65,758.40,27696,211.00,1858
500290,MRF,A,109800.00,109800.00,107700.00,108157.30,195,211.00,175
532531,STAR,A,472.45,476.25,452.75,456.75,45785,211.00,3427
531162,EMAMILTD,A,568.10,578.35,548.25,556.90,37462,210.00,2130
500413,THOMASCOOK,T,131.95,131.95,119.45,120.55,170006,210.00,946
532927,ECLERX,A,1821.00,1821.00,1689.75,1753.00,11968,209.00,1377
500390,RELINFRA,T,184.05,186.00,174.00,174.00,117505,207.00,1303
532892,MOTILALOFS,A,915.00,930.50,874.40,884.00,23052,206.00,2041
543279,SURYODAY,B,164.55,166.00,152.80,155.25,131411,206.00,2630
500825,BRITANNIA,A,4571.00,4571.40,4506.90,4571.05,4503,204.00,831
511196,CANFINHOME,A,790.70,792.50,740.25,752.50,26695,203.00,1495
543969,PYRAMID,B,182.60,188.30,166.25,170.85,116643,203.00,1425
540575,STARCEMENT,A,162.15,165.85,147.45,159.65,127219,203.00,2078
532798,NETWORK18,A,70.85,71.30,65.50,65.76,300455,202.00,2758
543942,UTKARSHBNK,B,47.94,48.07,46.00,47.49,428820,202.00,2047
509079,GUFICBIO,B,307.00,318.30,286.90,293.30,66239,202.00,1953
532067,KILPEST,X,849.00,860.00,800.00,823.15,24363,202.00,746
531025,VISAGAR,X,0.89,0.91,0.84,0.84,23746207,201.00,8332
523398,JCHAC,A,1298.05,1325.00,1191.50,1209.00,16254,201.00,1894
500009,AMBALALSA,XT,39.38,39.38,35.64,36.50,543965,201.00,1183
505358,INTEGRAEN,X,275.00,275.00,240.00,244.55,78989,201.00,1244
538817,CAPPIPES,B,25.05,25.59,24.64,24.79,811228,201.00,1916
531201,SHILCTECH,X,1566.70,1588.00,1388.05,1501.80,13260,200.00,1479
522285,JAYNECOIND,B,41.50,42.79,39.63,39.63,494381,199.00,1260
530475,TINNARUBR,X,835.35,844.50,785.70,811.00,24382,198.00,1337
503100,PHOENIXLTD,A,1898.45,1898.45,1833.20,1863.95,10661,198.00,2334
538734,CEINSYSTECH,XT,216.00,216.95,203.10,203.10,96688,197.00,631
543529,DELHIVERY,A,436.95,436.95,410.40,417.50,46906,197.00,1461
543412,STARHEALTH,A,655.45,660.00,638.65,640.10,30406,196.00,1802
540544,PSPPROJECT,A,822.00,826.05,785.25,791.00,24480,196.00,1960
542726,INDIAMART,A,3198.00,3216.05,3082.75,3132.05,6268,196.00,1244
523618,DREDGECORP,B,540.95,548.70,483.45,486.60,38643,196.00,2788
543308,KIMS,A,2146.80,2200.05,2059.10,2071.00,9199,195.00,1842
543904,MANKIND,B,1768.10,1797.00,1765.25,1783.15,10987,195.00,1203
590030,SPIC,B,76.10,76.38,70.45,70.89,268421,194.00,2402
541228,TRL,M,614.80,620.80,566.00,566.15,33600,193.00,32
540268,TRU,B,59.15,61.00,58.70,59.98,318554,192.00,1078
543936,SENCO,B,398.10,401.90,380.25,394.70,49192,192.00,2433
543524,RAINBOW,A,1048.65,1048.65,1017.50,1024.25,18818,192.00,1707
524820,PANAMAPET,B,336.40,340.20,321.85,323.50,58134,192.00,960
506655,SUDARSCHEM,A,518.45,518.45,490.60,497.25,38053,192.00,2298
524520,KMCSHIL,B,90.45,90.55,81.90,84.81,224993,191.00,2647
543066,SBICARD,A,855.95,857.90,832.20,835.30,22693,191.00,1315
532884,REFEX,B,675.05,688.05,649.25,656.50,28693,190.00,1752
532944,ONMOBILE,B,119.30,119.45,106.75,109.25,168677,189.00,2115
502157,MANGLMCEM,B,369.80,372.55,356.50,359.50,51644,189.00,1205
500083,CENTEXT,T,21.86,21.86,19.78,21.55,878573,188.00,1925
532478,UBL,A,1653.00,1670.00,1605.50,1609.40,11531,188.00,1410
541988,AAVAS,A,1734.75,1736.75,1640.00,1651.00,11219,188.00,1379
590078,MAITHANALL,B,1129.65,1144.75,1040.05,1053.05,17509,188.00,1839
590134,MADRASFERT,B,85.94,85.94,77.39,78.16,235524,188.00,2594
542141,TECHNOE,A,558.40,558.40,496.40,518.10,35871,187.00,2138
533273,OBEROIRLTY,A,1205.85,1205.85,1130.50,1140.15,16263,187.00,1193
532805,REDINGTON,A,166.55,168.00,158.90,160.25,115307,187.00,1847
543318,CLEAN,A,1494.00,1514.15,1430.00,1433.50,12805,186.00,1792
531215,RTSPOWR,X,176.60,179.50,151.70,161.75,111526,186.00,1138
500033,FORCEMOT,B,3884.95,3884.95,3642.95,3657.95,5024,186.00,1166
507717,DHANUKA,B,880.00,904.90,823.95,832.90,21542,186.00,2571
531569,SANJIVIN,XT,104.18,104.18,99.80,104.00,181952,185.00,214
540716,ICICIGI,A,1370.00,1373.70,1347.00,1347.00,13643,185.00,1626
